,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence,news_relevance,sentiment,price_impact_potential,trend_direction,earnings_impact,investor_confidence,risk_profile_change
58,2024-10-23,AMZN,184.7100067138672,184.7100067138672,189.16000366210938,188.85000610351562,31937100.0,2.0,1.1663957787602897,192.83009679653506,180.84990503451965,53.88058888035097,-12.607796220232899,8.251341528667181,187.57066701253254,180.72233352661132,18.209999084472656,10.201370307495749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2024-10-23,CRM,283.2110290527344,284.42999267578125,288.29998779296875,287.7300109863281,3227100.0,2.0,6.760902547079411,298.48021783514554,271.4187842400498,59.31291259844791,52.325480778871594,24.341280211302234,276.88233439127606,265.27883377075193,18.209999084472656,10.201370307495749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2024-10-23,MSFT,422.1288757324219,424.6000061035156,431.0799865722656,430.8599853515625,19654400.0,2.0,-0.6092743022600757,434.07595276648215,407.51804137414285,53.365786175374836,33.461065255401785,2.0945271794250035,424.8823313395182,418.8091654459635,18.209999084472656,10.201370307495749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2024-10-23,NFLX,749.2899780273438,749.2899780273438,763.7899780273438,762.8300170898438,3749000.0,2.0,15.008094544584651,763.9013236798387,681.1296821795363,63.07719434439854,182.540972017769,31.228961384297605,715.4726684570312,688.4941670735677,18.209999084472656,10.201370307495749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2024-10-24,AAPL,229.7623748779297,230.57000732421875,230.82000732421875,229.97999572753906,31109500.0,3.0,2.305141270197879,237.0323440766503,222.36565397022468,53.82313141129088,39.48793318934646,7.321243112219824,227.68599904378254,224.44483337402343,18.8700008392334,2.442805038757798,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
59,2024-10-24,AMZN,186.3800048828125,186.3800048828125,187.11000061035156,185.25,21647400.0,3.0,0.9014140099006909,191.2657197310831,181.50828234411222,50.72544429100772,-50.082279212635484,4.604710251356778,187.5856669108073,180.72566680908204,18.8700008392334,2.442805038757798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2024-10-24,CRM,285.53106689453125,286.760009765625,288.9100036621094,286.55999755859375,3210700.0,3.0,6.173942740056702,298.35920303080616,272.5827983119673,58.53929575763953,51.897576404023155,26.414612563223784,278.0546676635742,265.78466720581054,18.8700008392334,2.442805038757798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2024-10-24,MSFT,422.25811767578125,424.7300109863281,425.9800109863281,425.3299865722656,13581600.0,3.0,-0.1844200821932418,431.99854145669354,408.6194517073689,51.08298958210292,0.35064221404452706,3.0963618325967732,424.9496643066406,418.889665222168,18.8700008392334,2.442805038757798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2024-10-24,NFLX,754.5499877929688,754.5499877929688,755.8200073242188,751.969970703125,2643000.0,3.0,15.219679849767886,767.312378468746,680.4426264140665,60.42437918971154,144.75445205739615,27.38685836479829,717.7076680501302,690.5841664632161,18.8700008392334,2.442805038757798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2024-10-25,AAPL,230.5994110107422,231.41000366210938,233.22000122070312,229.74000549316406,38802300.0,4.0,1.9906268245338765,237.0731205781186,222.4528773466861,53.634390591530156,54.3941017405545,8.495022565165295,227.8913324991862,224.5343335469564,19.219999313354492,0.74811520980668,2.0,0.0,-1.0,0.0,0.0,-1.0,-1.0
60,2024-10-25,AMZN,187.8300018310547,187.8300018310547,190.4499969482422,187.85000610351562,29362100.0,4.0,0.8909425809048344,190.7497493380962,181.74125407987253,52.79085969494286,18.48589441765883,6.899518127219846,187.61400044759114,180.70166702270507,19.219999313354492,0.74811520980668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2024-10-25,CRM,289.2152099609375,290.4599914550781,294.3800048828125,290.0,3351200.0,4.0,5.918131772728771,298.428911230164,273.88708913604694,60.12130411564779,74.43215817419885,29.58448664592599,279.30333455403644,266.2863339742025,19.219999313354492,0.74811520980668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2024-10-25,MSFT,425.658203125,428.1499938964844,432.5199890136719,426.760009765625,16899100.0,4.0,0.2646204883515111,430.96631077626006,409.1756844629977,51.63642128802591,36.675781677158945,0.4160679183927247,424.9806650797526,418.989165242513,19.219999313354492,0.74811520980668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2024-10-25,NFLX,754.6799926757812,754.6799926757812,768.5,756.1699829101562,2819500.0,4.0,15.54705187632976,771.3387451425853,681.1972594960865,61.07925343869012,149.60734138310684,27.42271472726892,720.2463338216146,692.6994995117187,19.219999313354492,0.74811520980668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2024-10-28,AAPL,232.5824432373047,233.39999389648438,234.72999572753906,233.32000732421875,36087100.0,0.0,2.0071113584763793,237.40845151749267,222.4455478111206,56.0146165841331,93.351427623893,11.249713476387962,228.45066630045574,224.77050043741863,19.110000610351562,1.3042797687770884,2.0,1.0,2.0,1.0,1.0,2.0,0.0
61,2024-10-28,AMZN,188.38999938964844,188.38999938964844,190.2100067138672,189.57000732421875,27930800.0,0.0,1.009793352648984,191.09822285399463,181.63578135743114,54.107314078812706,34.60202274435874,7.785775014342006,187.756667582194,181.0820004781087,19.110000610351562,1.3042797687770884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2024-10-28,CRM,292.5110168457031,293.7699890136719,296.07000732421875,293.6000061035156,3867800.0,0.0,5.937446951624338,298.4008153248691,275.8801844309903,61.70328546681128,89.38945652125167,32.284045440293085,280.6043345133464,267.0498341878255,19.110000610351562,1.3042797687770884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2024-10-28,MSFT,424.1072998046875,426.5899963378906,431.94000244140625,431.6600036621094,14882400.0,0.0,1.0042999870636322,431.7722174531139,408.714779006847,53.50117641150998,46.380421473405924,0.18055061089083096,425.0159983317057,419.3086654663086,19.110000610351562,1.3042797687770884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2024-10-28,NFLX,749.1199951171875,749.1199951171875,758.6799926757812,758.6799926757812,2862400.0,0.0,15.82659425022348,775.1797961611887,682.5242077450612,61.473383142060925,118.37828954723932,22.688685654162423,722.202333577474,694.9944997151692,19.110000610351562,1.3042797687770884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2024-10-29,AAPL,232.85150146484375,233.6699981689453,234.3300018310547,233.10000610351562,35417200.0,1.0,1.9796035727800358,237.7166444157189,222.49535509599988,55.832405973742816,85.499115295509,10.55765522147239,229.02899983723958,225.33733393351238,19.75,0.835619337267617,2.0,1.0,1.0,1.0,1.0,1.0,0.0
62,2024-10-29,AMZN,190.8300018310547,190.8300018310547,191.4600067138672,188.5800018310547,35690200.0,1.0,1.0124276404280295,191.32801474157844,181.77399026330437,53.223591389492654,56.866973678099505,11.579685950950722,187.8143341064453,181.65483373006185,19.75,0.835619337267617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2024-10-29,CRM,297.6091003417969,298.8900146484375,300.6000061035156,294.0,4280700.0,1.0,5.916825058437325,297.98068970018926,278.28630859082637,61.877113402819894,109.34590914808366,36.19809062852574,281.78033447265625,268.0778340657552,19.75,0.835619337267617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
